Module	Section	Sample Name	Source
featureCounts	all_sections	B_sub_2	/cluster/majf_lab/mtinti/polisome/B_sub_2/res3/B_sub_2/featureCounts/counts.txt.summary
featureCounts	all_sections	B_sub_3	/cluster/majf_lab/mtinti/polisome/B_sub_3/res3/B_sub_3/featureCounts/counts.txt.summary
featureCounts	all_sections	B_tot_1	/cluster/majf_lab/mtinti/polisome/B_tot_1/res3/B_tot_1/featureCounts/counts.txt.summary
featureCounts	all_sections	B_tot_2	/cluster/majf_lab/mtinti/polisome/B_tot_2/res3/B_tot_2/featureCounts/counts.txt.summary
featureCounts	all_sections	B_tot_3	/cluster/majf_lab/mtinti/polisome/B_tot_3/res3/B_tot_3/featureCounts/counts.txt.summary
featureCounts	all_sections	P_pol_1	/cluster/majf_lab/mtinti/polisome/P_pol_1/res3/P_pol_1/featureCounts/counts.txt.summary
featureCounts	all_sections	P_pol_2	/cluster/majf_lab/mtinti/polisome/P_pol_2/res3/P_pol_2/featureCounts/counts.txt.summary
featureCounts	all_sections	P_pol_3	/cluster/majf_lab/mtinti/polisome/P_pol_3/res3/P_pol_3/featureCounts/counts.txt.summary
featureCounts	all_sections	P_sub_1	/cluster/majf_lab/mtinti/polisome/P_sub_1/res3/P_sub_1/featureCounts/counts.txt.summary
featureCounts	all_sections	P_sub_2	/cluster/majf_lab/mtinti/polisome/P_sub_2/res3/P_sub_2/featureCounts/counts.txt.summary
featureCounts	all_sections	P_sub_3	/cluster/majf_lab/mtinti/polisome/P_sub_3/res3/P_sub_3/featureCounts/counts.txt.summary
featureCounts	all_sections	P_tot_1	/cluster/majf_lab/mtinti/polisome/P_tot_1/res3/P_tot_1/featureCounts/counts.txt.summary
featureCounts	all_sections	P_tot_2	/cluster/majf_lab/mtinti/polisome/P_tot_2/res3/P_tot_2/featureCounts/counts.txt.summary
featureCounts	all_sections	P_tot_3	/cluster/majf_lab/mtinti/polisome/P_tot_3/res3/P_tot_3/featureCounts/counts.txt.summary
